name,lat,lon
Napulan Diagnostic Clinic,10.642888865857962,122.23602620377508
Bugasong Medicare Community Hospital,11.022774502911853,122.05439541593925
Damilisan Health Center,10.632375820487932,122.19789882368356
Valderrama Municipal Hospital,11.00218654828204,122.12672636742896
Unnamed Facility,10.755640546133797,121.94201989204925
Ramon Maza Memorial Municipal Hospital,10.789942050856238,122.01864954975308
Santa Romana-Yson Memorial Hospital,11.0490187,122.06749925
Tobias Fornier Memorial Hospital,10.500552578193435,121.94809726108424
San Rafael Health Center,10.620050547005695,122.17618059408905
Unnamed Facility,10.59177877772355,122.12689901644596
Unnamed Facility,10.43367622267469,121.9274947282899
Constantino Soriano Memorial Hospital,7.703345222578439,122.13723989375195
Cristino Paragas Memorial Hospital,7.183152992316255,122.21974138139505
Zamboanga Arturo Eustaquio Fondation Community Medical Center,6.909230259423418,122.06757250510152
Camp Navarro General Hospital,6.917785186921601,122.03782264988986
Zamboanga Doctors' Hospital,6.915220114625435,122.08020659031249
Ciudad Medical de Zamboanga,6.915067754435998,122.07687323994573
West Metro Medical Center,6.923432217286063,122.07937809802247
Ramirez Skin Clinic,6.908240880545407,122.07744937802116
Mindanao Sanitarium Hospital,6.966390668237943,122.13292229915793
Taluksangay Wellness Center,6.9510236,122.18186004999998
Hospital de Zamboanga,6.904904318477441,122.0798371646002
Edwin Andrews Air Base Hospital,6.923464724137517,122.06886310857735
University Clinic,6.913733536275906,122.0610639098173
Manicahan Lying-in Hospital,7.023034803107296,122.18825055564328
Tzu Chi Great Love Eye Center,6.906125332211618,122.08121198712594
Children's Clinic,6.907915750000002,122.07240800000001
Mancao Medical Clinic,6.962351377757518,122.13541351427983
Zamboanga City Puericulture Hospital,6.907324545123904,122.07580667321682
Zamboanga Peninsula Medical Center,6.939947009212181,122.09202692099527
Infante Hospital,6.705208396281334,121.97297147166414
Alano's Hospital,6.700310296154562,121.9706146273906
Lamitan Hospital,6.653019411784297,122.13544502329707
Basilan General Hospital,6.699976220042236,121.98835875657608
Basilan Community Hospital,6.698362103339815,121.9685190564206
Zamboanga City Medical Center,6.9067722729161325,122.0812429398906
Brent Hospital,6.908015529686891,122.0683387501993
Premier Medical Center Zamboanga,6.91585242538406,122.09257493882042
Sumisip District Hospital,6.419250422071637,122.03057487681804
Health Center,14.288218514352495,122.69253886616269
Jose Panganiban Primary Hospital,14.290230699999997,122.69088599999999
Calauag General Hospital,13.957982053817492,122.28598176925125
San Narciso Municipal Hospital,13.568878997764674,122.5588084743837
Bondoc Peninsula District Hospital,13.591918505976256,122.32505041052104
Mulanay Health Center,13.5222515,122.40392840000001
San Andres Rural Health Unit,13.32477210806803,122.67625872364871
San Fernando Health Center,12.3024116,122.60063395
Sibuyan District Hospital,12.366484704610276,122.68699281799937
Dr. Ramon B. Legaspi Sr. Memorial Hospital,11.712104826748,122.29303240844602
Saint Gabriel Medical Center,11.708920555593032,122.36466403069089
Dr. Rafael S. Tumbukon Memorial Hospital (DRSTMH),11.705619669414961,122.36586685487063
Panay Healthcare Multipurpose Cooperative Hospital,11.69158795633899,122.36799025394302
St. Jude Hospital,11.708094845591985,122.36210287829365
Unnamed Facility,11.525438950000002,122.30799584999998
Unnamed Facility,11.664990352342834,122.31680617430347
Madalag Hospital,11.523633975042895,122.30434824474402
Senator Gerardo M. Roxas Memorial District Hospital,11.393057354614713,122.67606216659907
Health Center Annex,11.4092709,122.50914920000002
Birthing Clinic,11.409190550102673,122.50921477588628
Salngan Health Center,11.181940513857697,122.71817062954692
Don Valerio Palmares Memorial Hospital,11.112507364584658,122.64465777051421
Dr. Ricardo S. Provido Sr. Memorial Hospital,11.113834184787912,122.5383655493055
St. Therese Hospital,10.698045163999945,122.56200720165197
Iloilo Doctors' Hospital,10.697129639364912,122.55425181055263
St. Pauls Hospital,10.702665878220888,122.56667497840958
Western Visayas Medical Center,10.718822374374204,122.54178637440502
Amosup Seamen's Hospital,10.714589964605363,122.53468515252798
Medicus Medical Center,10.70268611143523,122.55219939456816
WVMC-Mental Hospital,10.927778849504337,122.63030101743963
Iloilo Provincial Hospital,10.927025233876858,122.62974233957192
La Paz Maternity & District Health Center,10.710771928791104,122.56979810519209
Plaza Libertad Medical Specialists' Center,10.693873210373301,122.57441643690505
Iloilo Provincial Hospital,10.92740363506789,122.6299077570572
Ladrido District Hospital,11.061255790915505,122.48353969591741
Pedro G. Trono Memorial Hospital,10.661714793793324,122.3236555182686
QualiMed Hospital,10.706295785716087,122.54784261105289
Molo District Health Center,10.69620537769719,122.54401858783176
The Medical City Iloilo,10.699322158620127,122.5431437608649
Ramon Tabiana Memorial District Hospital,10.869813570405931,122.49615937328579
Medicus Cancer Institute,10.709142840935243,122.54872468327791
Asia Pacific Medical Center - Iloilo,10.743931127239751,122.5403141479059
Singon Rural Health Center,10.786939186853337,122.30333505036377
Unnamed Facility,10.78804938416563,122.58945209724439
Don Jose S. Monfort Medical Center,10.897178378447919,122.69620914963508
Buenavista Emergency Hospital,10.69657673161191,122.66119389758722
Federico Roman Tirador Sr. Memorial Hospital,10.95770012860315,122.50312031123299
President Diosdado Macapagal Memorial Hospital,10.813572883894397,122.52627441783244
Unnamed Facility,10.78639731128729,122.43110457632294
Holy Mary Women and Children's Hospital,10.762365669304502,122.52778584810449
Cornerstone Pet Hospital,10.717467300000001,122.5594477
Metro Iloilo Hospital and Medical Center,10.762397915911176,122.58064250252376
St Therese - MTC Colleges Hospital,10.69798818456612,122.56188754819907
Iloilo Mission Hospital,10.714273211009205,122.56042103019644
West Visayas State University Medical Center,10.715901069895574,122.56106956115424
Dumangas District Hospital,10.82860506395853,122.71218385865976
Dr. Catalino Gallego Nava Provincial Hospital,10.597545781541843,122.58952530208524
Merciditas M. Montilla District Hospital,9.804741799981327,122.42360051320723
Cauayan District Hospital,9.971891302684481,122.58718620336687
Labason General Hospital,8.047768349999998,122.52774670000001
Dr. George T. Hofer Medical Center,7.815234614824532,122.64147199635416
Daet Doctors Hospital,14.115423792998586,122.96371758886973
Leon Hernandez Hospital,14.114603525878183,122.9570403930316
Camarines Norte Provincial Hospital,14.121378556549754,122.95697042609167
Santisima Trinidad Hospital,14.106361766938752,122.94904279718602
Labo District Hospital,14.184184766502407,122.78508343025842
Municipal Health Center,14.110803832641874,123.00931031403715
Bicol Region General Hospital and Geriatric Medical Center,13.766239668705783,123.03084503768258
Rural Health Unit 1,14.092823064334885,122.95848340260629
RHU 3 Daet,14.118563984846844,122.94621384772421
Our Lady of Lourdes Hospital,14.121052223823847,122.94682416173197
Doctor Moises V. Cacawa Memorial Hospital,14.113463501388312,122.95123000196996
Sipocot District Hospital,13.762758993499792,122.9734680275249
Ragay District Hospital,13.8215865841844,122.78996929693797
Plaza Medica,13.62109625827415,123.19410327518845
Bicol Access Health Centrum,13.618777649999998,123.19202385
NICC Hospital,13.616781684572738,123.19281483719146
Unibersidad de Santa Isabel Health Services Department,13.618572948516006,123.19660603539104
Dr. Nilo Roa Memorial Foundation Hospital,13.626185852513691,123.18702461619574
Bicol Medical Center,13.62365603333958,123.19863351386431
Libmanan District Hospital,13.701459281807473,123.0542864025695
San Fernando Municipal Health Office,13.56496917834454,123.14396883078822
San Pascual Hospital,13.127884161996409,122.97902619929754
Unnamed Facility,11.589127621535123,122.75242060399204
The Health Centrum Hospital,11.581313557762074,122.76795353557677
Rebadulla Animal Hospital and Clinic,11.592106350000002,122.7514573
Capiz Emmanuel Hospital,11.576181151818767,122.75184124774361
Turberculosis Center,11.572670211240602,122.75315043565979
Bancal Health Center,11.557369,123.15873935
Capiz Doctor's Hospital,11.566376699999998,122.75295385000001
The Health Centrum Hospital,11.581160461474552,122.76811419777547
Medical Mission Group Hospital And Health Services,11.582255569722305,122.75118248464119
Capiz Diagnostic Centre,11.577605029997164,122.75444601453061
Roxas Memorial Provincial Hospital OPD,11.523402299621212,122.75413383011582
Capiz Doctor's Hospital,11.565664457061398,122.75301702222535
Roxas Memorial Provincial Hospital,11.588094584602503,122.75279646540798
St. Anthony College Hospital,11.578041021528492,122.75667641214228
Sara District Hospital,11.263537518437971,123.02515074658592
Bailan District Hospital,11.453223050184027,122.82718202743767
Unnamed Facility,11.142138605195269,123.11306208196386
Rivera Medical Family Planning Clinic,11.455707280415291,123.15125237783538
Doctor's Hospital,10.678108307243948,122.96049850937912
Riverside Medical Center,10.683177447987706,122.95803589134232
Riverside Medical Hospital,10.683168320997385,122.95806752861535
Adventist Medical Center - Bacolod,10.647562558087364,122.94947919474205
Corazon Locsin Montelibano Memorial Regional Hospital,10.672435777918363,122.9507250659093
Doctor's Hospital,10.678117580329836,122.96038865269642
Bacolod Queen of Mercy Hospital,10.68986228989269,122.97136676759102
Saint Joseph Hospital,10.934814936396698,123.16400230282153
Metro Bacolod Hospital and Medical Center,10.661657250210691,122.98491590132326
Villanueva Clinical Laboratory,10.680461094114106,122.95425166373292
Teresita L. Jalandoni Provincial Hospital,10.807622030804552,122.97718601920685
Talisay City Health Center,10.738484131222078,122.96657404301624
Allied Care Experts Medical Center (ACEMC) - Bacolod,10.708660490035324,122.96307551598905
Valladolid District Hospital,10.44854483390883,122.82770084237302
Don Salvador Benedicto Memorial District Hospital,10.422770675349785,122.91384994693409
Bago City Hospital,10.535386733611874,122.84729660069588
South Bacolod General Hopital,10.614480486045117,122.92595262016142
Ignacio Lacson Arroyo Sr. Memorial District Hospital,10.206124504868576,122.98380607614892
La Carlota City Health Office,10.425842433940227,122.91982732550532
Unnamed Facility,10.194881469363997,122.85977826447207
Dr. Gumersindo Garcia Sr. Memorial,9.989722085956274,122.81318399442839
Gov. Valeriano M. Gatuslao Memorial Hospital,10.116831587852362,122.87117497465914
Lorenzo D. Zayco District Hospital,10.010124445724804,122.82088437921465
Bindoy District Hospital,9.795089729915784,123.14045072679357
Kabankalan City Hospital,9.787494194333773,122.80314853587787
Pacuan Community Primary Hospital,10.077199685999782,123.15585802084543
Inapoy Community Primary Hospital,9.76275333463575,122.86743231550071
Nabilog Community Primary Hospital,9.905467133405324,123.0715588409845
Bayawan City District Hospital,9.368197644466541,122.8039745514801
ACE Medical Center Bayawan,9.367913327748896,122.81376917890961
Bais District Hospital,9.591325099063473,123.11851448979971
Amio Community Primary Hospital,9.416141699236391,122.93415029703011
Kalumboyan Community Primary Hospital,9.504875900000002,122.8145171
Dawis Community Primary Hospital,9.59189023827805,122.88539368482459
Cong. Lamberto L. Macias Memorial Hospital,9.058832947658988,123.0349384006634
Manukan Community Hospital,8.510651616361805,123.09215542692401
Sindangan District Hospital,8.234472243959896,122.99793476759413
St. John General Hospital and College,7.727896977628134,123.05833070535023
Margosatubig Regional Hospital,7.575250427634118,123.1644769618898
Unnamed Facility,7.79646165,122.76730255000001
Old Hospital,7.8580720666983535,123.1537313968888
Wilfredo C. Palma Memorial Hospital,7.682817325064283,122.98002194794573
Malangas Emergency Infirmary,7.64339695,123.01742729999998
Alicia District Hospital,7.506846824610599,122.94479125285137
Unnamed Facility,14.022969048682125,123.25861955770803
Naga Healthcare Diagnostic Care,13.622676,123.1994405
Sta. Maria Josefa Foundation Hospital,13.413033348950112,123.40636562339937
Medical Mission Group Hospital,13.416912254682096,123.39425592566907
Sagñay Infirmary,13.604750966556,123.52063760661395
Dr. Manuel T. Fuentebella Memorial Hospital,13.60468835,123.52074419999998
Dato Medical Clinic,13.451952799679688,123.37006502870969
Dr. Robosa Hospital,13.452287567241985,123.37062851484495
Our Lady Mediatrix Hospital,13.420353326421104,123.4052245982624
Don Susano J. Rodriguez Memorial Mental Hospital,13.598345297912966,123.25296189846657
Camarines Sur Provincial Medical Center,13.51716733347506,123.30325709891697
Our Lady of Lourdes Infirmary,13.66323158236111,123.2779039659954
Ocampo District Hospital,13.572082199923122,123.41750651279261
Belen Lying-in Clinic,13.452717533119257,123.36666065212718
Tigaon Primary Hospital,13.61056040866048,123.48413029305317
San Jose Medicare Community Hospital,13.700589753181477,123.51881512822177
Villanueva-Tanchuling Hospital,13.418799571158345,123.40145889850443
Naga City General Hospital,13.627300213476031,123.20827809992603
Garcia General Hospital,13.188723733251178,123.60200284920782
Albay Provincial Hospital,13.239734569171429,123.5549166459918
BUCAF Clinic,13.192874054123536,123.5960366321077
Pio Duran Memorial District Hospital,13.028748093497672,123.44606738754997
Oas Rural Health Unit,13.25746347390298,123.4993247067094
Unnamed Facility,13.193715064045204,123.3278121446442
Claveria District Hospital,12.897078828128384,123.24704735874053
"Zone Medical and Intervention Hospital, Inc.",13.239205616910786,123.53120683085702
Donsol District Hospital,12.912090877421011,123.59950641790105
Masbate Doctors Hospital,12.36821990510201,123.62367781008506
Masbate Provincial Hospital,12.372352390109874,123.62374540779419
Balud Municipal Hospital,12.039803296802916,123.19764334502814
"Alfredo E. Marañon, Sr. Memorial District Hospital",10.807973495195096,123.37253041670184
Vicente Gustilo District Hospital,10.85298774912853,123.48500622092959
Don Bernardo Benedicto Cadiz Emergency Clinic and Birthing Home,10.957108295307775,123.30935361866551
Unnamed Facility,10.875572723422636,123.40804400590078
Cadiz District Hospital,10.942044060352213,123.26364618814397
San Carlos Doctor Hospital,10.49101728264683,123.42106474808773
Toledo City Hospital,10.372350639299922,123.63854808433356
Canlaon District Hospital,10.401057305907697,123.21340958561323
Dr. Jose Ma. V. Borromeo Memorial District Hospital,10.285690896354435,123.58766735229908
San Carlos City Hospital,10.494083120206955,123.40301749697993
Governor William Villegas Memorial Hospital,10.132193148622346,123.27693392691776
Cebu Provincial Hospital - Carcar City,10.098929427601924,123.64381836754696
Sato Maternity Clinic,10.103984299990062,123.64102382038037
Lindogon Health Center,9.979577406350009,123.60509253101468
Badian District Hospital,9.869826125506194,123.39947571617532
Isidro C. Kintanar Memorial Hospital,9.856315863808078,123.57070085717616
Animal Disease Diagnostic Laboratory,9.321894799999999,123.30083484999999
Silliman University Medical Center,9.31632913287121,123.30405231231418
Barangay Health Center,9.312309104298816,123.26878236257346
Reinhard Wirtgen Memorial Hospital,9.729392075497119,123.3412178919826
Medical Clinic,9.304513550000001,123.30076515
Oslob District Hospital,9.52639289923329,123.43320658329898
ACE Dumaguete Doctors,9.317100934544083,123.29608397234729
Negros Polymedic Hospital,9.346841934208667,123.2860425530184
Holy Child Hospital,9.30601726410639,123.30703231029922
Negros Oriental Provincial Hospital,9.322474165643857,123.30036157543651
Barangay Campalanas Health Station,9.121913844573363,123.58089293228504
Siquijor Provincial Hospital,9.205670481783429,123.4846027678183
Siquijor Provincial Hospital,9.219925080026904,123.5172460745004
Calamba District Hospital,8.558528867540115,123.6351473328568
Dr. Jose Rizal Memorial Hospital,8.639530126681894,123.41528039976969
Corazon C. Aquino Hospital,8.59281527580248,123.34409452000727
Zamboanga Del Norte Medical Center,8.604852429742628,123.34848066460073
Zamboanga Del Norte Service Cooperative Hospital,8.580472731313643,123.35326468659053
ACE Medical Center Dipolog,8.542204531195257,123.329031038409
Clinica Ozaraga Doctors Hospital,8.049005180469472,123.61989212140125
Blancia Hospital,8.083414492782046,123.49145278158514
Mendero General Hospital,7.824874053198621,123.4392291686428
Mendero General Hospital- Blg.2,7.825154833038272,123.43914020166517
Zamboanga del Sur Medical Center,7.843608976584544,123.42934230236168
Unnamed Facility,7.6483715650149575,123.26780878267085
Borbon General Hospital,7.823330966214634,123.43354623965749
Jamelarin Hospital,7.825381060743211,123.4189839833424
Kuta Major Cesar L. Sang-an Station Hospital,7.910150577572807,123.49578303831427
Caramoan Municipal Hospital,13.776311923106578,123.86250927661459
Garchitorena Rural Health Unit,13.884051496489867,123.70157847976218
Cabredo Hospital,13.356387339457054,123.72954568341913
Abandoned Andres-Maria Rios Memorial,13.330000380597157,123.73585864761618
Doctor Amando D. Cope Memorial Hospital,13.361003919735522,123.7296224099355
Tabaco City Health Unit,13.35982135,123.73080575000003
Saint Anthony Infirmary,13.352433898092132,123.68697996638366
Unnamed Facility,13.344673628721484,123.73324935838822
Unnamed Facility,13.326017855502174,123.87929551949095
Dr. Lorenzo T. Ziga Memorial District Hospital,13.35775513360262,123.72162368851555
Juan M. Alberto Memorial District Hospital,13.597780079351368,124.10879361157461
Barangay Health Center,13.35360482074414,123.70757224244944
Tiwi Doctor's Hospital,13.439351572846626,123.68372865789375
University of Santo Tomas - Legazpi Hospital,13.14638586851488,123.73498462559921
Ibalong Medical Center,13.13826519849722,123.73736852987264
Estevez Memorial Hospital,13.13816672296832,123.74093975261552
Ago General Hospital,13.139595287026472,123.73088426375885
Albay Poly Clinic,13.139344969961106,123.73308303899746
Clinic,13.140268897151902,123.73137759313862
Sta Teresita Hospital,13.138646327654925,123.74286285372563
Ciocson Medical Clinic,13.155026740790762,123.71089117211329
Daraga Municipal Health Office,13.148437068178369,123.71243384007265
Central Link,13.147853001537838,123.72039948175522
Bicol Regional Hospital and Medical Center,13.146830839814323,123.7244396525292
Tanchuling Hospital,13.143786323355712,123.75188386866384
Salvosa Clinic,13.149963979792183,123.75272780294655
Unnamed Facility,12.980041169950676,123.8081635194596
Sorsogon State University - Main Campus Health Services Office,12.976982916326214,124.00791827993656
Sorsogon Medical Mission Group Hospital and Health Services Cooperative,12.978407832572424,123.9871281287939
Sorsogon Provincial Hospital,12.983439452671105,123.9884006490798
Dr. Roland B. Hermo,12.970210870020727,123.99908119113437
Dr. Maria Mildred Ubaldo-Evasco,12.970416899098888,123.99899779876556
Dr. Rowan A. Estrellado General practitioner,12.969945321002179,123.99877885263162
Legazpi City Hospital,13.14541765,123.74470399999998
Don Alfonso Bichara Memorial Hospital,13.070384156453482,123.69592672064003
Unnamed Facility,13.148221516854672,123.72936451403139
Allied Care Experts Medical Center - Legazpi,13.158670079307052,123.73372052499116
Castilla District Hospital,12.980352217722274,123.79552515809053
Unnamed Facility,12.97429735602871,124.02452441557823
Unnamed Facility,12.70472285,124.0485466
Ticao District Hospital,12.563833500000003,123.73055940000002
Irosin District Hospital,12.709778188798765,124.02932479446385
Palanas Rural Health Center,12.146413081750165,123.92445582801805
Cataingan District Hospital,12.007952126892805,123.99010322372223
Cawayan District Hospital,11.931594411537736,123.76928812048442
Santa Fe Main Health Center,11.153775050316503,123.80731811329139
Baigad Health Center,11.186029333220997,123.78161595228269
Bantayan First Aid Station,11.1657536,123.71815285000001
Unnamed Facility,11.265251399999999,124.00559215000001
Barangay Calape Health Center,11.175843905213895,124.03336537548572
Daanbantayan District Hospital,11.244903341335142,124.00940841608438
Bantayan District Hospital,11.171958632673524,123.73136035686652
Bogo-Medellin Medical Center,11.109003572079821,123.97539834636406
Cebu Provincial Hospital - Bogo City,11.046742505531897,123.993941221374
Medical Specialty Clinic,11.050584450000002,124.0040436
Mom n' Child Midwife's Clinic and Birthing Home,11.057086896510752,124.01209862588824
Juan B. Dosado Memorial Hospital,10.768427949072128,124.00627135661422
Tabogon Infirmary & TB DOTS Center,10.94298472701409,124.02579161120353
Tuburan District Hospital,10.722272445982721,123.82353694700552
Vicente Gullas Memorial Hospital,10.347125547434072,123.91513174388464
Maxicare Healthcare Corporation - Primary Care Center,10.31937110179868,123.90711231600373
"Cebu Puericulture Center And Maternity House, Inc.",10.308784993211452,123.89233452581179
Saint Vincent's Hospidal,10.302040161542012,123.89480919561585
Mandaue City Hospital,10.323484528784585,123.94280055946965
Uy Medical Clinic,10.296989465833626,123.8855374007744
Cortes General Hospital,10.329122557801753,123.94346735769084
Adventist Hospital - Cebu,10.296002650649823,123.88766020101126
Cebu Institute of Medicine Community Medico-Social Services Primary Care & Lying-in Center,10.343532100000001,123.96122649999998
Amosup Seamens Hospital,10.334650231734457,123.9514841905519
Mendero Medical Center,10.381792014791879,123.96823189850426
LH Prime - Medical Clinic,10.378242406139758,123.96269321532873
Cebu South Medical Center,10.253711525594415,123.83857191360235
SuperCare Medical Services Inc. - Cebu,10.310560366134588,123.89672638063666
Unnamed Facility,10.311433014033966,123.89354606278204
Cebu Provincial Hospital - Danao,10.522177518183563,124.0290125703594
Barangay San Miguel Health Center,10.2620617,123.9454652
Barangay Paknaan Health Center,10.346602834548852,123.9586001455122
Barangay Umapad Health Center,10.33202980746678,123.95604074754122
Saint Anthony Mother and Child Hospital,10.286363606723384,123.87100018591718
Barangay Pilipog Health Station,10.266811411068058,123.94590162496769
Labogon Health Center,10.350553849999999,123.9581261
TB Dots Center,10.56930667656502,123.71483104011872
Lapu-Lapu District Hospital,10.301530134998448,123.95083306426271
Chong Hua Hospital Mandaue,10.32276386056879,123.93161507634274
Cebu Velez General Hospital,10.307674932844877,123.89694512779069
Sacred Heart Hospital,10.30367997635908,123.89216371386144
Cebu South General Hospital,10.23176792605116,123.77096709310972
North General Hospital,10.373237259312797,123.91447453599305
Balamban District Hospital,10.511239497200695,123.7163552159386
Allegiant Regional Care Hospitals,10.282458808893207,123.98987052562428
Baking Medical Center,10.25573992556761,123.81194716067922
Tojong Maternity & General Hospital,10.304814605267241,123.94726642925282
San Lucas Medical,10.242266840357969,123.7985968055234
Saint Anthony Mother and Child Hospital,10.286452341467474,123.87131840383157
Nationwide Health Systems,10.297041085978332,123.89445825066879
Eversley Child Sanitarium and General Hospital,10.365931566823507,123.95430569525996
Hi-Precision Diagnostics,10.289204887842477,123.96760049110476
University of Cebu Medical Center,10.320726961670141,123.93043788659952
Unnamed Facility,10.260170430096577,123.98302672997596
Carmen Copper Corporation Hospital,10.314070375493017,123.6978277466621
Montejo Medical Clinic,10.280601450000002,123.85616670000002
Balamban Doctors' Hospital,10.51175984607266,123.71487132636852
Cebu City Medical Center,10.297469659583642,123.89154720547347
PAF Hospital,10.316343675318265,123.97102239669013
Cebu Doctors' University Hospital,10.314165524306826,123.89216387101237
Vicente Sotto Memorial Medical Center,10.307768919439875,123.89161313569348
Chong Hua Hospital,10.310090406104754,123.89118690938183
Perpetual Succour Hospital,10.314809849083664,123.89955855610222
Francisco Dagohoy Municipal Hospital,10.031160530519225,124.07613940982097
Tubigon Community Hospital,9.943707261627829,123.96113334917192
Catigbi-an District Hospital,9.851010559907207,123.99604940583502
Baclayon Health Center,9.621921255449887,123.9133891727506
Governor Celestino Gallares Memorial Hospital,9.644252355837464,123.85716632054617
Bool Health center,9.628691299466242,123.87918461472005
Taloto Barangay Health Center,9.67546795,123.85361810000002
Tagbilaran Maternity and Children's Hospital,9.641234589452896,123.85892436447052
Unnamed Facility,9.65704240312129,123.85219659966803
Unnamed Facility,9.645537285926972,123.85084873583268
Unnamed Facility,9.6382477,123.86020144999999
Barangay Health Center,9.684798018614723,123.8723515563825
Unnamed Facility,9.63369865,123.8691933
Englewood Hospital,9.62693185718881,123.88474228749035
Medical Mission Group Hospital Health Services,9.652403603540714,123.87632999168785
Unnamed Facility,9.6874494922536,123.88952271567963
Cogon Barangay Health Center,9.652811899999998,123.8539604
Unnamed Facility,9.6260511,123.89171074999999
Unnamed Facility,9.65708855,123.92387290000002
Ramiro Community Hospital,9.644320993958766,123.85277197681921
Booy Barangay Health Center,9.661736408221449,123.8479035422408
Unnamed Facility,9.607196400000001,123.8233296
Unnamed Facility,9.609585931395536,123.7800561757204
Unnamed Facility,9.61779876586744,123.84618681769842
Unnamed Facility,9.624108749596559,123.81940993328112
Totolan Health Center,9.635512149999998,123.84924924999999
BORSIMA Health Center,9.646429082726947,123.8586503012658
Unnamed Facility,9.676614255258128,123.88032537022346
Bohol Medical Care Institute,9.657150815290326,123.86736573210409
Panglao Rural Health Unit,9.580274450060156,123.75294871674002
Borja Family Hospital,9.640884361888576,123.85403191646027
ACE Medical Center,9.634391400000002,123.86921530000001
Loay Rural Health Unit,9.595503828636176,124.02567274283813
Holy Name University Medical Center,9.651101554431897,123.86789819100967
Saint Jude General Hospital,9.654279936685532,123.85560684889302
Lazi Medicare Community Hospital,9.137394027645193,123.65707449019959
Dignum Foundation Hospital,8.479441540451555,123.799867235712
Oroquieta Community Hospital,8.486631691262907,123.80362452488356
Misamis Occidental Provincial Hospital,8.482352596955211,123.80290849719096
Plaridel Community Hospital,8.597672684333212,123.73201305436368
Sinacaban Memorial Infirmary & Birthing Home,8.29085639623771,123.84335897801168
Labinay Health Center,8.104021849999997,123.75768535000002
Luis Villa Memorial Hospital,8.205451246294029,123.85389942393493
SM Lao Memorial General Hospital,8.153896968232303,123.8543444766453
Kauswagan Provincial Hospital,8.188049869729484,124.09023369089377
Misamis University Medical Center,8.147310459754133,123.81825232841209
Medina Hospital,8.145892199999999,123.84878364999999
Revelo Medical Clinic,8.221134400598485,123.85273736233879
Saint Joseph Hospital,8.1453436,123.8440757
Kolambugan Provincial Hospital,8.114123801153594,123.90299726409688
Bontilao Country Hospital,7.926647611037831,123.77341445936784
Sultan Naga Dimaporo Provincial Hospital,7.8039327259980045,123.72312674618625
Kapatagan Provincial Hospital,7.91570036903902,123.77257488605532
Gigmoto District Hospital Grounds,13.778977733497554,124.38951725396065
Pandan District Hospital,14.046589615751945,124.17112541045745
Viga District Hospital,13.871519133675093,124.31374863265756
Eastern Bicol Medical Center,13.581006090187916,124.22011618531924
Immaculate Heart Of Mary Hospital,13.58426531619677,124.23690903479388
Catanduanes Eye Center,13.579093407109754,124.22780872013763
Guerrero Medical Clinic,13.581710958919238,124.23208659254848
Que,13.578992799999998,124.22647835
Virac Medical Clinic,13.58423695,124.23221400000001
Bato Rural Health Unit,13.609583623882482,124.29719010666143
"Catanduanes Doctors Hospital, Inc.",13.589294545515878,124.19282364605863
Rapu-Rapu District Hospital,13.18845959207294,124.13172893633086
Gubat District Hospital,12.92212955746813,124.11995154018892
Guysayko General Hospital,12.749763262530509,124.13531771487716
Dancalan Health Station,12.518911223729715,124.53267398879294
Laguhan Health Station,12.53335345644313,124.49327454762165
Gerat-ay Health Station,12.519394049999999,124.51276460000003
Capul District Hospital,12.42577642388842,124.17840077288987
Barangay 5 Health Station,12.44755739900306,124.16874325989426
St. Camillus Hospital,12.077859523807557,124.54685907891428
Calbayog Sanitarium & Hospital,12.068245589460487,124.56620054680022
Tabango Health Center,11.306975824392541,124.372205403251
Tabango Rural Health Center,11.306828459128955,124.37228094671437
Tabango Community Hospital,11.309867788955387,124.37695493840391
Northwestern Leyte District Hospital,11.453261857087965,124.42372074633556
Villaba Community Hospital,11.216635681278078,124.39270220205037
cris the healer,11.37511826341748,124.33715370151998
Unnamed Facility,11.456983825009534,124.32380502454487
Curva RHU,11.0365118,124.52533765
Health Center,10.682280849999998,124.48857085
Ricardo L. Maningo Memorial Hospital,10.656721750113329,124.37680241575025
Manuel B. Veloso Memorial Hospital,11.045427086568603,124.39063109161921
Health center,9.897947705562766,124.440679182305
Buenavista Health Center,10.081238528487367,124.11241658758543
Candijay Community Hospital,9.81652408917963,124.49369814085463
Unnamed Facility,9.820189372088855,124.19407382838078
Don Emilio Del Valle Memorial Hospital,10.044584957679778,124.4743616664544
Garcia Memorial Provincial Hospital,10.130737781923125,124.31821440511213
President Carlos P. Garcia Municipal Hospital,10.120515881888139,124.55085150298774
Leona O. Lim Memorial Hospital,9.608835442853119,124.20368261835645
Teodoro B. Galagar District Hospital,9.651559984155478,124.36927784865053
Lim Community Hospital,9.654698734989791,124.36029267640596
Unnamed Facility,9.605061535925278,124.16201182264373
Unnamed Facility,9.718810714357002,124.4225736846428
School Clinic,9.623111046645722,124.31923609191081
misamis oriental provincial hospital - manticao,8.403452748389729,124.28796281922745
Misamis Oriental Provincial Hospital - Initao,8.498795381280116,124.30414000294091
Gitagum Health Center,8.594394973565386,124.40636034537478
OWWA-MOPH Hospital,8.571784823566569,124.46740750651439
OWWA-MOPH Hospital,8.571502477087,124.46679458186189
OWWA-MOPH Hospital,8.571537435333521,124.46732772070311
OWWA-MOPH Hospital,8.57142738159369,124.46700025843376
El Salvador City Health Center,8.557776552949935,124.52558571768729
Alubijid RHU,8.57064674215295,124.47345616980168
Amai Pakpak Medical Center,8.004720570011072,124.28355532792958
